Player,Salario,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Udonis Haslem,1836090,P,42,MIA,7,1,71,10,29,0.345,3,9,0.333,7,20,0.35,0.397,4,5,0.8,4,7,11,0,1,2,1,11,27
Gabe Vincent,1815677,BA,26,MIA,68,34,1759,228,567,0.402,117,350,0.334,111,217,0.512,0.505,68,78,0.872,27,118,145,167,62,5,92,154,641
Max Strus,1815677,AL,26,MIA,80,33,2272,324,790,0.41,197,563,0.35,127,227,0.559,0.535,78,89,0.876,49,209,258,171,42,12,70,166,923
Haywood Highsmith,1752638,AP,26,MIA,54,11,969,93,216,0.431,37,109,0.339,56,107,0.523,0.516,13,28,0.464,57,131,188,43,36,17,45,82,236
Omer Yurtseven,1752638,P,24,MIA,9,0,83,16,27,0.593,3,7,0.429,13,20,0.65,0.648,5,6,0.833,8,15,23,2,2,2,4,16,40
Cody Zeller,517060,P,30,MIA,15,2,217,37,59,0.627,0,2,0.0,37,57,0.649,0.627,24,35,0.686,25,39,64,10,3,4,14,33,98
Ben Simmons,35448672,BA,26,BRK,42,33,1105,133,235,0.566,0,2,0.0,133,233,0.571,0.566,25,57,0.439,40,223,263,256,54,24,97,139,291
Mikal Bridges,20100000,ES,26,TOT,83,83,2963,593,1267,0.468,169,442,0.382,424,825,0.514,0.535,316,353,0.895,79,285,364,273,91,61,127,159,1671
Spencer Dinwiddie,19500000,ES,29,TOT,79,79,2725,460,1050,0.438,181,490,0.369,279,560,0.498,0.524,268,330,0.812,28,242,270,515,67,24,145,187,1369
Joe Harris,18642857,AL,31,BRK,74,33,1527,201,440,0.457,142,333,0.426,59,107,0.551,0.618,18,28,0.643,23,141,164,101,34,13,41,140,562
Dorian Finney-Smith,12939848,AP,29,TOT,66,66,2009,196,501,0.391,114,338,0.337,82,163,0.503,0.505,45,59,0.763,114,202,316,100,55,36,62,144,551
Royce O'Neale,9200000,AL,29,BRK,76,53,2409,229,593,0.386,163,419,0.389,66,174,0.379,0.524,50,69,0.725,55,329,384,283,65,49,114,239,671
Nic Claxton,8500000,P,23,BRK,76,76,2271,414,587,0.705,0,2,0.0,414,585,0.708,0.705,133,246,0.541,184,518,702,144,65,189,96,212,961
Seth Curry,8496653,ES,32,BRK,61,7,1211,208,449,0.463,94,232,0.405,114,217,0.525,0.568,51,55,0.927,13,87,100,99,36,7,51,96,561
Patty Mills,6479000,BA,34,BRK,40,2,567,86,209,0.411,49,134,0.366,37,75,0.493,0.529,25,30,0.833,8,36,44,56,15,3,30,32,246
Cameron Johnson,5887899,AP,26,TOT,42,41,1199,223,474,0.47,103,255,0.404,120,219,0.548,0.579,101,120,0.842,34,151,185,78,50,14,37,83,650
Jevon Carter,3925000,BA,27,MIL,81,39,1810,239,565,0.423,142,337,0.421,97,228,0.425,0.549,31,38,0.816,35,167,202,197,66,29,78,158,651
Jevon Carter,2100000,BA,27,MIL,81,39,1810,239,565,0.423,142,337,0.421,97,228,0.425,0.549,31,38,0.816,35,167,202,197,66,29,78,158,651
Cam Thomas,2138160,ES,21,BRK,57,4,948,201,456,0.441,51,133,0.383,150,323,0.464,0.497,151,174,0.868,8,87,95,78,20,7,63,55,604
Day'Ron Sharpe,2109480,P,21,BRK,48,3,552,93,171,0.544,6,11,0.545,87,160,0.544,0.561,35,55,0.636,99,101,200,37,15,32,42,89,227
Edmond Sumner,1968175,ES,27,BRK,53,12,736,124,269,0.461,31,87,0.356,93,182,0.511,0.519,99,108,0.917,13,66,79,68,31,10,50,83,378
Yuta Watanabe,1836090,AL,28,BRK,58,1,928,114,232,0.491,60,135,0.444,54,97,0.557,0.621,34,47,0.723,30,111,141,48,25,17,22,80,322
Donovan Mitchell,30913750,ES,26,CLE,68,68,2432,679,1402,0.484,245,635,0.386,434,767,0.566,0.572,319,368,0.867,63,226,289,301,99,27,180,168,1922
Jarrett Allen,20000000,P,24,CLE,68,68,2220,403,626,0.644,1,10,0.1,402,616,0.653,0.645,162,221,0.733,221,445,666,113,54,84,93,153,969
Caris LeVert,18796296,ES,28,CLE,74,30,2237,320,742,0.431,127,324,0.392,193,418,0.462,0.517,130,180,0.722,53,229,282,287,72,24,116,170,897
Darius Garland,8920795,BA,23,CLE,69,69,2447,522,1129,0.462,169,412,0.41,353,717,0.492,0.537,277,321,0.863,28,157,185,538,85,9,199,148,1490
Evan Mobley,8478720,AP,21,CLE,79,79,2715,525,947,0.554,22,102,0.216,503,845,0.595,0.566,205,304,0.674,187,524,711,224,60,119,146,218,1277
Cedi Osman,7426088,AL,27,CLE,77,2,1548,239,530,0.451,116,312,0.372,123,218,0.564,0.56,75,108,0.694,25,151,176,115,35,11,52,122,669
Isaac Okoro,7040880,AL,22,CLE,76,46,1652,175,354,0.494,62,171,0.363,113,183,0.617,0.582,78,103,0.757,52,135,187,87,56,30,42,158,490
Ricky Rubio,5853659,BA,32,CLE,33,2,566,61,178,0.343,21,82,0.256,40,96,0.417,0.402,28,35,0.8,9,61,70,115,26,6,31,51,171
Dean Wade,1930681,AP,26,CLE,44,13,891,73,177,0.412,45,127,0.354,28,50,0.56,0.54,15,23,0.652,20,130,150,37,28,21,17,89,206
Raul Neto,1836090,BA,30,CLE,48,1,505,57,110,0.518,12,42,0.286,45,68,0.662,0.573,31,34,0.912,10,36,46,79,17,4,24,49,157
Robin Lopez,1836090,P,34,CLE,37,2,299,48,75,0.64,2,4,0.5,46,71,0.648,0.653,14,18,0.778,23,28,51,19,2,8,25,43,112
Lamar Stevens,1782621,AL,25,CLE,62,25,1120,129,288,0.448,30,95,0.316,99,193,0.513,0.5,40,57,0.702,48,159,207,33,27,19,27,79,328
Giannis Antetokounmpo,42492492,AP,28,MIL,63,63,2024,707,1278,0.553,47,171,0.275,660,1107,0.596,0.572,498,772,0.645,137,605,742,359,52,51,246,197,1959
Khris Middleton,37948276,AL,31,MIL,33,19,801,177,406,0.436,51,162,0.315,126,244,0.516,0.499,92,102,0.902,28,112,140,163,23,5,71,68,497
Jrue Holiday,33665040,BA,32,MIL,67,65,2183,490,1023,0.479,158,411,0.384,332,612,0.542,0.556,152,177,0.859,79,262,341,495,79,25,197,116,1290
Brook Lopez,13906976,P,34,MIL,78,78,2373,477,899,0.531,136,364,0.374,341,535,0.637,0.606,149,190,0.784,157,363,520,99,37,193,107,203,1239
Bobby Portis,10843350,AP,27,MIL,70,22,1818,398,803,0.496,95,257,0.37,303,546,0.555,0.555,96,125,0.768,154,518,672,105,29,16,81,115,987
Jae Crowder,10183800,AP,32,MIL,18,3,340,45,94,0.479,24,55,0.436,21,39,0.538,0.606,10,12,0.833,17,52,69,27,12,6,7,27,124
Grayson Allen,8500000,ES,27,MIL,72,70,1972,245,557,0.44,146,366,0.399,99,191,0.518,0.571,114,126,0.905,61,176,237,163,62,14,72,117,750
Joe Ingles,6479000,AL,35,MIL,46,0,1044,108,248,0.435,83,203,0.409,25,45,0.556,0.603,18,21,0.857,13,115,128,150,33,6,55,74,317
Pat Connaughton,5728393,AL,30,MIL,61,33,1443,165,421,0.392,109,322,0.339,56,99,0.566,0.521,27,41,0.659,50,233,283,77,37,11,33,69,466
MarJon Beauchamp,2485200,AL,22,MIL,52,11,701,96,243,0.395,47,142,0.331,49,101,0.485,0.492,27,37,0.73,38,77,115,35,21,7,45,71,266
Thanasis Antetokounmpo,1878720,AP,30,MIL,37,0,206,20,46,0.435,0,8,0.0,20,38,0.526,0.435,11,22,0.5,15,29,44,15,3,3,12,22,51
Wesley Matthews,1836090,AL,36,MIL,52,0,820,58,160,0.363,39,124,0.315,19,36,0.528,0.484,24,28,0.857,34,79,113,34,20,13,18,71,179
Meyers Leonard,105522,P,30,MIL,9,2,114,14,29,0.483,7,18,0.389,7,11,0.636,0.603,8,9,0.889,12,22,34,1,2,0,6,16,43
Jalen Brunson,27733332,BA,26,NYK,68,68,2379,587,1195,0.491,134,322,0.416,453,873,0.519,0.547,325,392,0.829,40,201,241,421,61,15,142,152,1633
Julius Randle,23760000,AP,28,NYK,77,77,2737,658,1432,0.459,218,636,0.343,440,796,0.553,0.536,402,531,0.757,141,626,767,316,49,21,216,233,1936
Evan Fournier,18000000,ES,30,NYK,27,7,459,56,166,0.337,35,114,0.307,21,52,0.404,0.443,18,21,0.857,4,45,49,36,16,3,22,46,165
Derrick Rose,14520730,BA,34,NYK,27,0,338,61,159,0.384,19,63,0.302,42,96,0.438,0.443,11,12,0.917,8,32,40,46,7,5,22,18,152
Josh Hart,12960000,AL,27,TOT,76,52,2454,275,520,0.529,61,164,0.372,214,356,0.601,0.588,132,176,0.75,142,451,593,290,88,21,117,195,743
RJ Barrett,10900635,ES,22,NYK,73,73,2475,510,1176,0.434,121,390,0.31,389,786,0.495,0.485,290,392,0.74,60,308,368,201,31,15,164,179,1431
Isaiah Hartenstein,7804879,P,24,NYK,82,8,1626,175,327,0.535,8,37,0.216,167,290,0.576,0.547,48,71,0.676,209,327,536,102,53,64,66,213,406
Obi Toppin,5348280,AP,24,NYK,67,5,1050,187,419,0.446,85,247,0.344,102,172,0.593,0.548,38,47,0.809,29,158,187,66,23,12,38,68,497
Immanuel Quickley,2316240,ES,23,NYK,81,21,2344,419,936,0.448,168,454,0.37,251,482,0.521,0.537,203,248,0.819,58,279,337,279,80,14,100,166,1209
Quentin Grimes,2277000,ES,22,NYK,71,66,2121,282,602,0.468,157,407,0.386,125,195,0.641,0.599,78,98,0.796,49,180,229,150,47,26,69,177,799
Jericho Sims,1639842,P,24,NYK,52,16,812,83,107,0.776,0,1,0.0,83,106,0.783,0.776,12,16,0.75,99,143,242,25,15,28,27,96,178
Miles McBride,1563518,BA,22,NYK,64,2,760,77,215,0.358,40,134,0.299,37,81,0.457,0.451,28,42,0.667,13,37,50,72,37,8,25,60,222
Tobias Harris,37633050,AL,30,PHI,74,74,2436,423,845,0.501,126,324,0.389,297,521,0.57,0.575,113,129,0.876,67,357,424,186,68,40,89,149,1085
Joel Embiid,33616770,P,28,PHI,66,66,2284,728,1328,0.548,66,200,0.33,662,1128,0.587,0.573,661,771,0.857,113,557,670,274,66,112,226,205,2183
James Harden,33000000,BA,33,PHI,58,58,2135,371,842,0.441,161,418,0.385,210,424,0.495,0.536,313,361,0.867,40,314,354,618,71,31,195,112,1216
P.J. Tucker,10490000,AP,37,PHI,75,75,1920,96,225,0.427,55,140,0.393,41,85,0.482,0.549,19,23,0.826,95,200,295,60,39,15,44,180,266
De'Anthony Melton,8250000,ES,24,PHI,77,58,2150,277,651,0.425,157,403,0.39,120,248,0.484,0.546,69,87,0.793,69,243,312,197,126,41,102,191,780
Furkan Korkmaz,5000000,ES,25,PHI,37,0,353,48,111,0.432,18,46,0.391,30,65,0.462,0.514,26,36,0.722,6,36,42,22,10,3,24,18,140
Georges Niang,3465000,AP,29,PHI,78,1,1512,222,502,0.442,154,384,0.401,68,118,0.576,0.596,39,45,0.867,19,166,185,77,30,14,54,145,637
Tyrese Maxey,2726880,ES,22,PHI,60,41,2016,439,913,0.481,160,369,0.434,279,544,0.513,0.568,180,213,0.845,23,153,176,212,49,8,80,132,1218
Montrezl Harrell,2463490,P,29,PHI,57,7,681,125,209,0.598,0,6,0.0,125,203,0.616,0.598,70,101,0.693,67,92,159,33,17,25,35,75,320
Jaden Springer,2125200,ES,20,PHI,16,2,89,17,35,0.486,2,5,0.4,15,30,0.5,0.514,6,8,0.75,6,8,14,8,7,3,3,15,42
Shake Milton,1997718,ES,26,PHI,76,11,1567,241,503,0.479,56,148,0.378,185,355,0.521,0.535,99,116,0.853,39,152,191,240,25,13,94,123,637
Jalen McDaniels,1930681,AL,25,TOT,80,24,1913,281,617,0.455,77,232,0.332,204,385,0.53,0.518,116,138,0.841,63,283,346,130,83,34,93,209,755
Paul Reed,1782621,P,23,PHI,69,2,755,124,209,0.593,1,6,0.167,123,203,0.606,0.596,38,51,0.745,112,150,262,27,46,51,45,123,287
Trevelin Queen,330000,ES,25,IND,7,0,70,7,29,0.241,2,15,0.133,5,14,0.357,0.276,5,5,1.0,8,9,17,6,2,5,7,4,21
Charles Bassey,74742,P,22,SAS,35,2,508,87,135,0.644,3,8,0.375,84,127,0.661,0.656,22,37,0.595,75,118,193,47,16,33,41,74,199
Jayson Tatum,30351780,AL,24,BOS,74,74,2732,727,1559,0.466,240,686,0.35,487,873,0.558,0.543,531,622,0.854,78,571,649,342,78,51,213,160,2225
Jaylen Brown,28741071,AL,26,BOS,67,67,2405,679,1383,0.491,163,487,0.335,516,896,0.576,0.55,263,344,0.765,78,381,459,232,75,26,197,172,1784
Al Horford,26500000,P,36,BOS,63,63,1922,228,479,0.476,145,325,0.446,83,154,0.539,0.627,15,21,0.714,73,317,390,189,30,61,37,121,616
Malcolm Brogdon,22600000,BA,30,BOS,67,0,1744,354,732,0.484,132,297,0.444,222,435,0.51,0.574,160,184,0.87,42,238,280,248,45,18,98,109,1000
Marcus Smart,17457142,BA,28,BOS,61,61,1957,250,602,0.415,115,342,0.336,135,260,0.519,0.511,88,118,0.746,46,145,191,382,93,23,143,172,703
Derrick White,16892857,ES,28,BOS,82,70,2319,350,758,0.462,149,391,0.381,201,367,0.548,0.56,168,192,0.875,52,241,293,321,54,76,95,177,1017
Robert Williams,10937502,P,25,BOS,35,20,824,127,170,0.747,0,1,0.0,127,169,0.751,0.747,25,41,0.61,104,188,292,50,22,48,34,68,279
Grant Williams,4306281,AP,24,BOS,79,23,2045,216,476,0.454,115,291,0.395,101,185,0.546,0.575,94,122,0.77,87,276,363,131,41,31,82,192,641
Mike Muscala,3500000,P,31,TOT,63,9,945,131,292,0.449,81,207,0.391,50,85,0.588,0.587,40,52,0.769,37,166,203,50,15,24,23,98,383
Payton Pritchard,2239200,BA,25,BOS,48,3,643,101,245,0.412,56,154,0.364,45,91,0.495,0.527,12,16,0.75,25,63,88,64,14,1,40,37,270
Luke Kornet,2133278,P,27,BOS,69,0,804,113,170,0.665,3,13,0.231,110,157,0.701,0.674,32,39,0.821,86,111,197,53,11,46,25,81,261
Blake Griffin,1836090,P,33,BOS,41,16,569,63,130,0.485,23,66,0.348,40,64,0.625,0.573,21,32,0.656,47,108,155,61,14,9,22,75,170
Sam Hauser,1637966,AL,25,BOS,80,8,1290,180,396,0.455,140,335,0.418,40,61,0.656,0.631,12,17,0.706,35,169,204,71,29,21,30,99,512
Precious Achiuwa,4379527,P,24,TOT,56,17,1276,195,391,0.499,23,85,0.271,172,306,0.562,0.528,55,89,0.618,150,223,373,78,38,52,63,107,468
Bam Adebayo,32600060,P,26,MIA,53,53,1835,403,793,0.508,1,14,0.071,402,779,0.516,0.509,250,325,0.769,117,429,546,214,57,51,130,128,1057
Ochai Agbaji,4114200,ES,23,TOT,63,14,1208,132,323,0.409,56,177,0.316,76,146,0.521,0.495,24,32,0.75,46,109,155,57,32,33,44,83,344
Santi Aldama,2194200,AP,23,MEM,52,26,1334,210,485,0.433,89,255,0.349,121,230,0.526,0.525,42,69,0.609,62,228,290,115,34,41,63,75,551
Grayson Allen,8500000,ES,28,PHO,58,58,1949,250,505,0.495,154,328,0.47,96,177,0.542,0.648,100,113,0.885,36,191,227,179,50,37,75,127,754
Jarrett Allen,20000000,P,25,CLE,58,58,1836,381,608,0.627,0,5,0.0,381,603,0.632,0.627,178,243,0.733,198,426,624,159,44,67,97,120,940
Jose Alvarado,1836096,BA,25,NOP,42,0,723,106,258,0.411,52,148,0.351,54,110,0.491,0.512,29,42,0.69,16,75,91,86,48,14,33,62,293
Kyle Anderson,9219512,AP,30,MIN,62,6,1382,151,323,0.467,8,37,0.216,143,286,0.5,0.48,77,109,0.706,45,172,217,253,50,32,77,96,387
Cole Anthony,5539771,BA,23,ORL,63,0,1448,256,594,0.431,65,206,0.316,191,388,0.492,0.486,157,190,0.826,52,200,252,194,53,29,106,154,734
OG Anunoby,18642857,AL,26,TOT,41,41,1400,238,478,0.498,86,227,0.379,152,251,0.606,0.588,65,84,0.774,39,132,171,93,53,28,62,96,627
Deni Avdija,6263188,AL,23,WAS,60,60,1723,306,606,0.505,70,175,0.4,236,431,0.548,0.563,143,193,0.741,68,342,410,223,48,26,121,150,825
Deandre Ayton,32459438,P,25,POR,41,41,1303,279,490,0.569,0,1,0.0,279,489,0.571,0.569,44,53,0.83,126,316,442,70,44,32,72,90,602
Marvin Bagley III,12500000,P,24,TOT,44,22,932,207,360,0.575,5,17,0.294,202,343,0.589,0.582,89,119,0.748,119,153,272,54,17,28,53,77,508
Patrick Baldwin Jr.,2337720,AL,21,WAS,20,0,152,18,47,0.383,11,27,0.407,7,20,0.35,0.5,8,12,0.667,7,36,43,8,2,4,6,22,55
LaMelo Ball,10900635,BA,22,CHO,22,22,711,183,423,0.433,70,197,0.355,113,226,0.5,0.515,90,104,0.865,29,84,113,176,40,4,83,79,526
Mo Bamba,2346614,P,25,PHI,41,4,457,62,132,0.47,14,34,0.412,48,98,0.49,0.523,21,33,0.636,57,100,157,28,13,40,30,64,159
Paolo Banchero,11608080,AP,21,ORL,62,62,2161,508,1099,0.462,94,257,0.366,414,842,0.492,0.505,310,439,0.706,69,356,425,322,61,36,192,123,1420
Desmond Bane,3845083,ES,25,MEM,37,37,1277,330,696,0.474,123,320,0.384,207,376,0.551,0.563,121,140,0.864,34,135,169,196,38,20,99,106,904
Dalano Banton,2019706,BA,24,TOT,36,5,449,80,193,0.415,21,67,0.313,59,126,0.468,0.469,43,61,0.705,28,61,89,50,11,9,27,38,224
Dominick Barlow,877065,AP,20,SAS,26,1,350,49,97,0.505,3,8,0.375,46,89,0.517,0.521,27,40,0.675,38,55,93,30,11,13,5,40,128
Harrison Barnes,17000000,AP,31,SAC,62,62,1815,263,537,0.49,115,291,0.395,148,246,0.602,0.597,115,142,0.81,49,126,175,70,43,10,43,78,756
Scottie Barnes,8008560,ES,22,TOR,60,60,2094,447,942,0.475,101,296,0.341,346,646,0.536,0.528,196,251,0.781,141,353,494,363,75,88,165,118,1191
RJ Barrett,23883929,ES,23,TOT,52,52,1637,375,768,0.488,85,230,0.37,290,538,0.539,0.544,175,249,0.703,44,228,272,162,28,20,103,113,1010
Charles Bassey,2500000,P,23,SAS,19,0,205,29,40,0.725,0,1,0.0,29,39,0.744,0.725,5,6,0.833,23,53,76,21,8,17,15,31,63
Keita Bates-Diop,2346614,AL,28,TOT,48,8,648,72,165,0.436,21,69,0.304,51,96,0.531,0.5,30,40,0.75,31,76,107,37,24,22,15,34,195
Nicolas Batum,11710818,AP,35,TOT,42,30,1022,82,171,0.48,51,121,0.421,31,50,0.62,0.629,14,19,0.737,52,114,166,90,29,30,26,84,229
Bradley Beal,46741590,ES,30,PHO,35,35,1141,251,506,0.496,59,155,0.381,192,351,0.547,0.554,84,107,0.785,30,113,143,161,33,10,87,90,645
Malik Beasley,2709849,ES,27,MIL,62,62,1836,253,553,0.458,179,411,0.436,74,142,0.521,0.619,17,27,0.63,39,200,239,88,53,7,43,129,702
MarJon Beauchamp,2609400,AL,23,MIL,45,1,589,74,155,0.477,28,71,0.394,46,84,0.548,0.568,19,28,0.679,22,74,96,30,12,6,27,52,195
Patrick Beverley,3196448,BA,35,TOT,59,6,1137,127,304,0.418,47,142,0.331,80,162,0.494,0.495,59,73,0.808,40,144,184,169,34,24,59,102,360
Saddiq Bey,4556983,AL,24,ATL,62,50,2035,287,686,0.418,110,350,0.314,177,336,0.527,0.499,165,197,0.838,166,240,406,90,51,11,54,87,849
Goga Bitadze,2066585,P,24,ORL,52,33,906,117,193,0.606,2,12,0.167,115,181,0.635,0.611,52,79,0.658,103,167,270,75,30,70,40,102,288
Onuralp Bitim,895708,ES,24,CHI,8,0,96,9,24,0.375,8,18,0.444,1,6,0.167,0.542,3,4,0.75,2,10,12,3,2,1,3,6,29
Anthony Black,7245480,BA,20,ORL,58,33,1077,104,224,0.464,34,85,0.4,70,139,0.504,0.54,48,75,0.64,31,102,133,86,32,18,51,104,290
Bol Bol,2165000,AP,24,PHO,26,0,291,65,104,0.625,10,30,0.333,55,74,0.743,0.673,7,10,0.7,25,67,92,11,6,16,11,30,147
Devin Booker,36016200,BA,27,PHO,50,50,1788,480,971,0.494,110,290,0.379,370,681,0.543,0.551,307,349,0.88,35,194,229,342,47,20,129,151,1377
Chris Boucher,11750000,AP,31,TOR,50,0,705,110,217,0.507,31,94,0.33,79,123,0.642,0.578,71,92,0.772,62,145,207,23,14,24,28,68,322
James Bouknight,4570080,ES,23,CHO,14,0,81,18,41,0.439,13,30,0.433,5,11,0.455,0.598,1,2,0.5,1,8,9,6,1,1,2,3,50
Malaki Branham,3071880,BA,20,SAS,59,23,1228,211,480,0.44,70,196,0.357,141,284,0.496,0.513,45,48,0.938,21,97,118,132,23,6,70,74,537
Christian Braun,2949120,ES,22,DEN,64,1,1225,161,359,0.448,42,117,0.359,119,242,0.492,0.507,77,109,0.706,55,175,230,87,29,28,41,106,441
Mikal Bridges,21700000,AL,27,BRK,64,64,2265,470,1066,0.441,163,455,0.358,307,611,0.502,0.517,232,286,0.811,52,251,303,239,62,25,135,96,1335
Miles Bridges,7921300,AL,25,CHO,53,51,1985,435,943,0.461,126,349,0.361,309,594,0.52,0.528,135,161,0.839,52,348,400,174,55,27,107,98,1131
Oshae Brissett,2165000,AL,25,BOS,40,0,427,50,110,0.455,12,43,0.279,38,67,0.567,0.509,36,55,0.655,37,73,110,31,16,4,13,39,148
Malcolm Brogdon,22500000,BA,31,POR,39,25,1121,218,496,0.44,82,199,0.412,136,297,0.458,0.522,95,116,0.819,28,120,148,214,27,8,60,58,613
Armoni Brooks,241285,BA,25,BRK,10,0,104,15,46,0.326,11,32,0.344,4,14,0.286,0.446,1,2,0.5,7,11,18,5,1,1,3,3,42
Dillon Brooks,22627671,AL,28,HOU,54,54,1692,251,579,0.434,102,270,0.378,149,309,0.482,0.522,97,117,0.829,43,149,192,90,49,7,67,181,701
Bruce Brown,21951220,ES,27,TOT,52,38,1463,212,458,0.463,42,138,0.304,170,320,0.531,0.509,95,110,0.864,43,188,231,142,48,16,59,118,561
Jaylen Brown,31830357,AL,27,BOS,58,58,1938,513,1024,0.501,119,336,0.354,394,688,0.573,0.559,179,254,0.705,67,255,322,215,63,29,136,154,1324
Kobe Brown,2413320,AP,24,LAC,34,0,285,24,63,0.381,12,39,0.308,12,24,0.5,0.476,1,2,0.5,10,35,45,17,6,3,7,41,61
Jalen Brunson,26346666,BA,27,NYK,58,58,2048,561,1173,0.478,154,376,0.41,407,797,0.511,0.544,301,356,0.846,32,181,213,376,53,11,143,116,1577
Thomas Bryant,2528233,P,26,MIA,27,3,275,45,81,0.556,0,7,0.0,45,74,0.608,0.556,18,22,0.818,25,53,78,16,6,8,15,28,108
Kobe Bufkin,4094280,ES,20,ATL,9,0,89,13,37,0.351,5,17,0.294,8,20,0.4,0.419,2,4,0.5,2,12,14,15,3,1,5,6,33
Reggie Bullock,3196448,AL,32,HOU,26,0,226,21,52,0.404,16,41,0.39,5,11,0.455,0.558,1,1,1.0,3,32,35,10,4,2,6,15,59
Alec Burks,10489600,ES,32,TOT,54,1,1072,191,504,0.379,113,295,0.383,78,209,0.373,0.491,132,151,0.874,21,107,128,77,23,12,41,71,627
Jimmy Butler,45183960,AP,34,MIA,44,44,1501,302,597,0.506,45,102,0.441,257,495,0.519,0.544,306,359,0.852,86,159,245,216,62,15,78,49,955
Toumani Camara,1119563,AP,23,POR,60,40,1448,162,371,0.437,48,146,0.329,114,225,0.507,0.501,67,90,0.744,120,181,301,65,58,26,71,148,439
Jevon Carter,6190476,BA,28,CHI,61,0,830,115,306,0.376,65,194,0.335,50,112,0.446,0.482,3,5,0.6,7,40,47,72,32,13,30,62,298
Wendell Carter Jr.,13050000,P,24,ORL,37,31,968,155,287,0.54,45,106,0.425,110,181,0.608,0.618,71,99,0.717,74,174,248,59,17,20,45,85,426
Alex Caruso,9460000,ES,29,CHI,55,42,1513,187,402,0.465,93,245,0.38,94,157,0.599,0.581,59,76,0.776,49,154,203,162,86,62,73,141,526
Julian Champagnie,3000000,AL,22,SAS,56,41,954,106,268,0.396,70,192,0.365,36,76,0.474,0.526,48,58,0.828,34,113,147,71,32,30,36,56,330
Max Christie,1719864,ES,20,LAL,51,7,815,86,201,0.428,36,100,0.36,50,101,0.495,0.517,33,42,0.786,12,109,121,52,17,16,31,53,241
Sidy Cissoko,1119563,AL,19,SAS,6,0,32,1,6,0.167,0,4,0.0,1,2,0.5,0.167,4,4,1.0,0,6,6,0,3,0,1,2,6
Jordan Clarkson,23487629,ES,31,UTA,53,19,1616,327,791,0.413,90,303,0.297,237,488,0.486,0.47,173,196,0.883,49,135,184,267,34,6,140,77,917
Noah Clowney,3089520,AP,19,BRK,8,0,79,11,18,0.611,1,4,0.25,10,14,0.714,0.639,6,6,1.0,6,9,15,8,2,1,3,6,29
Amir Coffey,3666667,AL,26,LAC,50,9,936,105,204,0.515,40,99,0.404,65,105,0.619,0.613,45,51,0.882,18,67,85,45,28,7,21,65,295
John Collins,25340000,AP,26,UTA,60,58,1695,347,657,0.528,70,207,0.338,277,450,0.616,0.581,114,147,0.776,140,375,515,71,34,56,88,168,878
Zach Collins,7700000,P,26,SAS,52,26,1209,229,476,0.481,46,148,0.311,183,328,0.558,0.529,89,121,0.736,90,184,274,155,25,36,102,161,593
Mike Conley,24360000,BA,36,MIN,59,59,1706,209,476,0.439,129,303,0.426,80,173,0.462,0.575,72,79,0.911,27,147,174,364,62,12,70,96,619
Pat Connaughton,9423869,AL,31,MIL,58,2,1254,116,248,0.468,68,174,0.391,48,74,0.649,0.605,27,38,0.711,36,152,188,110,32,14,36,72,327
Bilal Coulibaly,6614280,AL,19,WAS,59,11,1582,173,394,0.439,57,164,0.348,116,230,0.504,0.511,82,117,0.701,51,185,236,99,50,45,82,128,485
Robert Covington,11692308,AL,33,TOT,29,6,488,43,98,0.439,19,56,0.339,24,42,0.571,0.536,22,26,0.846,31,66,97,24,39,18,11,56,127
Torrey Craig,2528233,AL,33,CHI,35,8,721,73,174,0.42,39,105,0.371,34,69,0.493,0.532,21,27,0.778,57,103,160,38,21,16,22,78,206
Jae Crowder,3196448,AP,33,MIL,33,17,804,74,177,0.418,38,111,0.342,36,66,0.545,0.525,18,26,0.692,18,102,120,48,28,6,16,56,204
Cade Cunningham,11055240,BA,22,DET,53,53,1793,443,976,0.454,105,287,0.366,338,689,0.491,0.508,206,238,0.866,27,197,224,399,45,20,186,137,1197
Seth Curry,4000000,ES,33,TOT,44,4,616,80,204,0.392,38,108,0.352,42,96,0.438,0.485,28,31,0.903,18,50,68,44,22,6,21,39,226
Stephen Curry,51915615,BA,35,GSW,59,59,1936,523,1164,0.449,290,713,0.407,233,451,0.517,0.574,254,276,0.92,30,227,257,291,46,21,176,100,1590
Dyson Daniels,5784120,BA,20,NOP,52,15,1139,112,256,0.438,32,110,0.291,80,146,0.548,0.5,32,50,0.64,51,140,191,136,72,21,52,84,288
Anthony Davis,40600080,P,30,LAL,61,61,2183,576,1038,0.555,19,74,0.257,557,964,0.578,0.564,337,413,0.816,182,566,748,221,66,149,121,146,1508
Johnny Davis,5050800,ES,21,WAS,32,0,316,31,90,0.344,5,18,0.278,26,72,0.361,0.372,6,11,0.545,14,29,43,13,10,3,8,27,73
Dexter Dennis,212331,ES,24,DAL,4,0,30,10,19,0.526,1,8,0.125,9,11,0.818,0.553,1,3,0.333,1,8,9,4,0,1,3,1,22
DeMar DeRozan,28600000,AL,34,CHI,62,62,2350,488,1034,0.472,61,178,0.343,427,856,0.499,0.501,399,462,0.864,37,228,265,333,66,36,91,134,1436
